USNG,
17SLC96001050
17SMB95004900
17SMB89003850
17SMB75502650
17SLC90002100
17SLC79501950
17SLC82501350
17SMC08002400
17SMC06500900
17SMC00502250
17SLC99008700
17SMC06508850
17SMC06500750
17SMB92005050
17SLC61504500
17SMB93503550
17SLC73500150
17SMC00501800
17SMC08008850
17SLC76500150
17SLC73504200
17SMB96504450
17SMC12501950
17SMB96504000
17SLC79500750
17SMC11007350
17SNB05503700
17SMC14005250
17SLC99007050
17SMC08000450
17SLC70500150
17SLC97502250
17SMB87504600
17SMC06503000
17SLC99009750
17SLC97501050
17SMC08006150
17SLC72001950
17SMB74004750
17SMB71002650
17SLC66003000
17SMC00508700
17SMC02004650
17SLC97507800
17SLC93000900
17SMC08007650
17SLC69000900
17SLB72009700
17SLC97509300
17SLC84003600
17SMC17004650
17SMC09507500
17SLC99009150
17SNB05502800
17SMB84503550
17SLC78000450
17SMC14005100
17SLC90001500
17SMC00504350
17SLC93003450
17SMB09509700
17SLC70502550
17SLC85501350
17SMB80002800
17SMB77004750
17SMC12501650
17SLC72002850
17SMB03500000
17SLC76501500
17SLC90003450
17SLC82501050
17SLC84003900
17SLC85501500
17SMC17004200
17SMC11003600
17SMB69503250
17SMC09503600
17SNB07003550
17SLC97507050
17SLB69009850
17SLC76501200
17SLC96003600
17SMC03506450
17SMC15502850
17SLC66003600
17SLC64500900
17SLC57002550
17SMC05007350
17SMC12506000
17SMB06509250
17SMB87504900
17SLC61503450
17SLC69001500
17SLC97503300
17SLC82503750
17SMB80003100
17SMC20003750
17SMB81503550
17SLC85502250
17SMC02002250
17SMB71003400
17SLC99003300
17SLC93001350
17SMB03509700
17SMC02006750
17SLC69000600
17SNB01003550
17SLC73503300
17SMC05001800
17SLC96009600
17SLC70501650
17SMC05001050
17SLC73502400
17SLC66002400
17SMB90504450
17SLC96002400
17SMC02004050
17SMB81502950
17SMC03506600
17SMC17005400
17SLC99009450
17SMB71003550
17SLC72001800
17SLC87002550
17SMC05006900
17SMC11002250
17SMB81504000
17SLC60004350
17SLC82502700
17SMC02003600
17SMC08000900
17SLC72003000
17SMC03507950
17SNB10003250
17SNB07004000
17SMC12504350
17SMC08002550
17SLC90002550
17SLC96008400
17SLC79504050
17SMC06504200
17SMC15504500
17SMC18503000
17SMC11006000
17SLC93002850
17SMB83003700
17SMC05009000
17SLC60002250
17SMC05001350
17SMB72504600
17SLC64501350
17SLC82502400
17SMC14004350
17SLC76503300
17SMC11001350
17SLC75001050
17SMC06507800
17SLC84003150
17SLC61502100
17SMC02002400
17SMB74003400
17SLC97500450
17SLC97501650
17SLC69001350
17SMB83005500
17SMB83004450
17SMB14009850
17SMC08001800
17SNB01003100
17SMB81503400
17SMC09504200
17SMC15504800
17SLC75004350
17SMB98003100
17SLC60002400
17SMC00501650
17SMC15505250
17SLC63001350
17SLC99002400
17SMC18503750
17SMC08003300
17SMB84502800
17SLC91501500
17SLC67501050
17SMC00500150
17SLC94509000
17SLC76501950
17SMB89004300
17SMB84503250
17SLC61503600
17SMB92003550
17SLC82502250
17SLC79503900
17SLC64504350
17SLC96001500
17SMC08000150
17SMC06508100
17SMB89005350
17SMC05002400
17SLC76503450
17SMC12502100
17SNB07002950
17SMB84505350
17SNB02503250
17SMC11001800
17SMB83005350
17SNB05504300
17SMC14002850
17SMC03502850
17SLC64502250
17SMC00503450
17SNB07003250
17SLC96007950
17SMC06502850
17SMC06507500
17SMC11003750
17SLC97507500
17SMC03508250
17SNB10004450
17SMB81503250
17SLC96004350
17SMC11001500
17SLC73503750
17SLC69002400
17SMB06500000
17SLC85500900
17SLC64503600
17SLC64501650
17SLB72009400
17SLC99000000
17SMB83005650
17SLC58502250
17SMC00508250
17SMB89005050
17SMB77002650
17SLC70503750
17SLC85502100
17SMB83004600
17SLC58502550
17SMB81503700
17SLC90002400
17SMC20005250
17SLC78003300
17SLC85501800
17SMC06506900
17SNB02503850
17SMB12509700
17SMB66503250
17SMB12509250
17SLC63004050
17SLC70502100
17SLC73501050
17SLC79503300
17SMB99504300
17SLC99000900
17SMB84503400
17SNB07003400
17SNB01004000
17SMC06504800
17SLC58503300
17SMB02009400
17SMC05003600
17SMB87505950
17SMB92005350
17SLC58502100
17SMB86005800
17SLC85504200
17SMC08003600
17SMB78503250
17SMC17005700
17SLC88502400
17SLC96003750
17SMC11003150
17SMB84505650
17SMC17003900
17SLC61502550
17SLC91502250
17SMB80003550
17SMC06501500
17SMC15503450
17SMB84504300
17SMB90505350
17SMC09505850
17SMB92004450
17SMC03503900
17SMC11002100
17SMC18504500
17SLC84004050
17SNB08504600
17SLC97502550
17SMC14002100
17SLC70500300
17SLC91502100
17SLC70501800
17SLC96001800
17SMC09502100
17SMB69503850
17SLC84001500
17SNB02502650
17SMB84505950
17SMB72503850
17SMB84503850
17SLC66000900
17SMC00502700
17SLC88502850
17SNB05504000
17SMB90504300
17SMC21503750
17SMB68003100
17SMC03501050
17SMC12505100
17SMC03500600
17SMC02006900
17SMC11006150
17SLC84001650
17SLC64502400
17SLC73501500
17SMC02000900
17SMB95005200
17SLC96003450
17SLC78004200
17SMB95004600
17SMC00506300
17SLB75009550
17SLC96000450
17SMC05008400
17SMC20005400
17SMC02001500
17SMC05000450
17SMB05009850
17SNB01005050
17SLC55502250
17SLC70502850
17SMC02000000
17SMC06506450
17SMC15502400
17SMC02009300
17SMC05001500
17SMB90503550
17SLC64501050
17SNB05502950
17SNB04003700
17SLC85502400
17SMB72502950
17SLC60004950
17SLC69004650
17SMC08004800
17SNB01004300
17SLC82501800
17SLC96001350
17SMC11003300
17SLC63002700
17SMB86004450
17SMB74002650
17SMB80003400
17SMC11001650
17SMB98005050
17SLC75000900
17SLC91501800
17SLC58503000
17SLC73504650
17SLC90001800
17SMC09503900
17SNB02504150
17SMC11004200
17SLC76503900
17SLC84002700
17SMC02002700
17SLC64504650
17SMC02007950
17SMC12504200
17SMB83005800
17SLC97508250
17SMC00506900
17SMB80003250
17SMB96505500
17SLC69000750
17SLC81001800
17SMC12500600
17SLC79502100
17SLC66005100
17SMC11002550
17SMC23003300
17SMB12509100
17SMC02007350
17SMB99503100
17SLC87001650
17SMC02003750
17SLC97509450
17SMC06503900
17SMC17002700
17SMC09508400
17SMC20004200
17SMC17003750
17SMC03504650
17SMB11008950
17SLC99003000
17SLC67504350
17SMC03504050
17SLC72001350
17SMC02002100
17SMB83002500
17SMB86002800
17SMC12500300
17SLC99003750
17SLC73500300
17SMC03500300
17SLC67504950
17SMB77004150
17SMC06502400
17SMC09500600
17SLC90003300
17SMB74004150
17SLC94507050
17SLC72003150
17SMC05002850
17SMB98004750
17SMC05002250
17SLC57002250
17SLC93002700
17SLC88504050
17SMC06507200
17SMC12504050
17SMC08005850
17SMB77002350
17SMC09504950
17SMC02008850
17SLC78001950
17SMB98003400
17SLC81000900
17SLC60004800
17SMB93505350
17SLC67504200
17SLC87001200
17SMB86003850
17SLC61501350
17SLC94502400
17SMC08008550
17SLC87004050
17SLC64502100
17SLC67501950
17SLC96001200
17SLC72003900
17SLC94504050
17SMB98004900
17SMC09503450
17SLC66001350
17SMB83005950
17SLC82503900
17SMC05002700
17SMB89004600
17SLC63003150
17SMC11000000
17SMB74002350
17SMC06505550
17SMB87503250
17SNB10003100
17SLC79501350
17SMB89004450
17SMC15504200
17SLC84001350
17SLC64503450
17SMB93504300
17SLC63001200
17SLC93001500
17SLC60003450
17SMB81505200
17SNB01003850
17SMC12505400
17SLC99004350
17SLC76500900
17SMC11000150
17SMC02008250
17SLC82502100
17SMC03507200
17SMC11000900
17SLC84000600
17SMC15505700
17SMC00509150
17SMC00507350
17SMC17004050
17SLC64505100
17SLC73504050
17SLC81003000
17SMB83003400
17SLC84000900
17SNB01003700
17SMB95004450
17SMC09508700
17SLC88501350
17SMB92002500
17SLB75009850
17SLC70500450
17SMC03503000
17SLC97508850
17SLC81003750
17SMB98003700
17SLC82500450
17SLC72001650
17SLC60005250
17SLC97501200
17SMB92005950
17SMC02008100
17SMC12502250
17SNB08503250
17SLC67505100
17SLC82500750
17SMB17009400
17SMB83003250
17SMB78504900
17SMC06501950
17SLC85501650
17SMB11009400
17SLC70500900
17SNB04004000
17SLC79500150
17SLC94501350
17SMB80003850
17SMB12509400
17SMC05006600
17SMC12503600
17SLC97503450
17SMB99504000
17SLC76502550
17SMC12506150
17SMC03508400
17SLC61502850
17SMC00500300
17SMC00501050
17SNB04004300
17SMB86004600
17SLC79503750
17SMC02003450
17SLC78002250
17SMC08000000
17SMB84502650
17SMB92004000
17SLC61505100
17SNB02504300
17SMC15503900
17SLC97504350
17SLC79501050
17SLC70501050
17SMC03500900
17SLC63004650
17SMB95004300
17SLC81002550
17SMC06505100
17SMC14003000
17SMB75502800
17SLC69001800
17SLC55502100
17SMB78502950
17SMC08007500
17SLC78001500
17SMC00503150
17SMC03501350
17SLC75003600
17SLC72000900
17SLC67504800
17SMB83005200
17SLC94501650
17SLC63004950
17SLC73503150
17SMB12500000
17SMB89005200
17SMC06505250
17SLC85501950
17SMB98003850
17SLC75003750
17SLC63002100
17SLC78001800
17SLC64502850
17SLC99008250
17SMC15502700
17SMC03506900
17SLC87001350
17SLC73502100
17SMC09507650
17SMB71003250
17SMC00508400
17SLC63004800
17SLC75000450
17SLC88501050
17SMC08001500
17SMC08006300
17SMC02007800
17SMB96503100
17SMC18504200
17SMC02008400
17SLC70504500
17SMC17005100
17SMC00504500
17SMB84504900
17SLB70509850
17SLC97508550
17SMC11007650
17SNB08503550
17SLC99007650
17SLC82501650
17SMC09501950
17SMC17003600
17SMB66503100
17SMC05000150
17SLC69004800
17SLC97508700
17SLC97508400
17SMC12504500
17SNB05503550
17SLC70501950
17SMB77004450
17SLC93002100
17SLC79502550
17SLC72002700
17SMC02002850
17SLC96002550
17SLC84000750
17SMC00501350
17SMC14004650
17SLC97507650
17SLC61502250
17SMB83002650
17SLC78003750
17SLC78000000
17SMC18503600
17SLC70503900
17SMC17005550
17SLC63003750
17SMB74004600
17SMC09507350
17SLC93003600
17SMB90505800
17SNB07003850
17SMC12503300
17SLC72004800
17SMB84505800
17SMC08005400
17SMB87502950
17SMB15509850
17SLC97500600
17SLC93002550
17SMB15509400
17SMB83002950
17SLC61504050
17SLC67502850
17SMC12500900
17SNB04002650
17SMB81503100
17SMC05003450
17SLC93009450
17SMB86005500
17SMC08001200
17SLC93004050
17SMC06508700
17SMB74004300
17SMC09502850
17SMC09505700
17SMC06509000
17SNB04003250
17SMC14003450
17SMC05006000
17SLC61502700
17SMB72504150
17SMC12502700
17SMB80004750
17SLC67502700
17SLC79503450
17SMC05007800
17SLC75001650
17SNB01004150
17SLC70501350
17SNB05503400
17SLC78002400
17SMC08001350
17SMC20005700
17SLC87002850
17SNB02502800
17SMB95002650
17SMC00509300
17SLC69001200
17SLC60005100
17SMB03509550
17SLC66004500
17SMC08003150
17SMB93502950
17SNB07004300
17SLC85503000
17SMB89005650
17SMB86003100
17SMB93504600
17SMB86005950
17SMC14004800
17SLC76500300
17SMC08005250
17SMC12502400
17SLC72001500
17SMC03503600
17SLC72003300
17SMC06506600
17SLC63004200
17SMB93505800
17SMB98002650
17SNB05504450
17SMC00500600
17SLC96009300
17SMB05009250
17SLC60001650
17SMC08008250
17SNB02502950
17SMC15504050
17SMB81505500
17SMB14009700
17SMC11005850
17SLC96009000
17SMC03502550
17SMB78504300
17SLC75003000
17SLC76503600
17SLC60002100
17SMC15506150
17SLC87003000
17SMB09509250
17SMC17006000
17SMB81504600
17SLC61503300
17SMB92003100
17SLC76502400
17SMC00509000
17SLC63002250
17SLC58503150
17SMB86004300
17SMB81505350
17SMB03509250
17SLC63004500
17SMB95003550
17SMC20003300
17SLC64501200
17SMB77004900
17SMB81505050
17SMB86005050
17SMB78504450
17SNB02503100
17SMB77004600
17SMB78503100
17SNB01002800
17SLC61504650
17SMB81502650
17SLC87002400
17SMC05000000
17SMB98002800
17SMC14004500
17SMB06509400
17SLC99007500
17SLC73501950
17SMB80004900
17SMC06501350
17SMC00503000
17SMB81504300
17SMC03504350
17SLC73503600
17SNB10004000
17SNB11504150
17SMC06506000
17SNB04003400
17SMB89002500
17SMC20004950
17SMB86003400
17SLC96001950
17SMB84505200
17SLC84003000
17SMC05007050
17SMC03509000
17SMC09506450
17SMC11003000
17SMB99502650
17SLC69002850
17SLC73500450
17SMB87503100
17SLC97503000
17SMC20003900
17SMC02006600
17SMC11005100
17SLC75003900
17SMC08006450
17SLC82501500
17SMB84502950
17SMB96504150
17SMB93503250
17SLC66001200
17SLC66001650
17SLC67500900
17SLC84001950
17SMC03506000
17SMB81502800
17SMC09501800
17SMB09509400
17SLC67502400
17SLC88502100
17SMB78505050
17SMB95004150
17SLC67500600
17SMB77004000
17SLC94504200
17SLC69004200
17SMC14005550
17SLC75002700
17SMB90504150
17SMC00508550
17SMB02009850
17SLC93007200
17SLC64503900
17SMB89005500
17SMC18503900
17SMB69503400
17SLC93003300
17SLC66002850
17SMC03506750
17SNB01004450
17SMB72503250
17SLC87002700
17SMB75503850
17SMB75503700
17SLC84001800
17SMC12504950
17SNB10003550
17SMC14003900
17SLC72000300
17SMC05004350
17SMB05009700
17SMB99502800
17SMC14002400
17SMC00501500
17SLC76502100
17SMB11009100
17SMB89004150
17SMC02000750
17SMC12505250
17SLC70504050
17SMB89004000
17SMC09508550
17SLC94503300
17SMB77002500
17SLC81003300
17SLC90001650
17SLB69009550
17SMB89003400
17SLC79501800
17SLC99002550
17SMC15505550
17SLC64504500
17SLC61501800
17SMB84504750
17SLC73504800
17SMB93504750
17SMC02003900
17SNB08503100
17SMB71004000
17SMB78503400
17SLC75000300
17SLC94501200
17SMC20003150
17SLC60002850
17SLC85503750
17SMC20003000
17SMC17003000
17SMB75504450
17SLC84001200
17SMB77003400
17SLC79503000
17SMC12503000
17SMB75504900
17SLB67509700
17SMC14000000
17SLC69003000
17SNB10003850
17SMC06503300
17SLC94502250
17SMC03506150
17SLC76504050
17SLC91503600
17SMB78502500
17SLC72003750
17SLC76504350
17SLC78001350
17SMB77004300
17SLC93002250
17SLC76501650
17SMB90502950
17SMC00504050
17SNB08504300
17SMB00509400
17SMC06502250
17SMC00507950
17SNB04003550
17SMB75503100
17SLC57002400
17SMB92002950
17SLC88503450
17SMC17002550
17SLC99008400
17SLC97504050
17SMB95005650
17SLC67503450
17SLC61503150
17SMC05000900
17SMC00502550
17SMB09509850
17SMC02000300
17SMC06506750
17SLC81003150
17SMC03506300
17SMC17003300
17SMC03502700
17SMC18505550
17SLC63003600
17SMC00500750
17SMB87505650
17SMB99504600
17SNB04003100
17SLC99007200
17SMB90504600
17SMB96504900
17SNB04002800
17SLC97503600
17SMC00507800
17SMC11008550
17SLC97502850
17SLC63004350
17SMC06503450
17SMC06506150
17SLC66002250
17SMC05006450
17SMB75502500
17SMC08001050
17SLC87002100
17SMB14009100
17SMC06508250
17SMC20003600
17SMB05009400
17SMC02001050
17SLC81000300
17SLC73502700
17SLC82503450
17SLC81001950
17SLC67501350
17SMC06505400
17SLC69002100
17SLC87002250
17SLC96002700
17SMC05002100
17SLC93002400
17SMC20005850
17SLC94503000
17SMC03503150
17SMC21503300
17SMC09505550
17SMC06501650
17SMC09500150
17SMB96502650
17SLC70504350
17SMB92003250
17SMB81504150
17SLC78000900
17SLC84002850
17SMC05006750
17SMB77003250
17SLC81002400
17SLC64501800
17SMC08004050
17SLC66003450
17SLC93007050
17SMB74002950
17SMC21503900
17SNB11503550
17SMB15509100
17SMC17004950
17SMB96503400
17SMC11008700
17SMB78504000
17SNB08504450
17SLC90002700
17SLC96001650
17SLC67502100
17SMC02001650
17SMB87503850
17SLC75002250
17SLC76504500
17SMB83003850
17SLC75001800
17SLC90002850
17SLC78002700
17SMC14003300
17SLC66001500
17SMC06505850
17SLC99007350
17SNB02504600
17SMB95002800
17SMC12504800
17SLC96000750
17SLC64504800
17SNB07004150
17SLC99002700
17SLC79504200
17SLC79501500
17SNB02503400
17SMB90505650
17SMB75503250
17SMC23003600
17SLC76502250
17SLC70500600
17SLC73500900
17SMC06500150
17SMB87502800
17SMB86005650
17SLC78000600
17SMC18505400
17SLC60002550
17SMC08005700
17SLC78004050
17SLC85501200
17SLB76509850
17SMC02003150
17SNB04004150
17SLC73501350
17SLC84002100
17SNB05504150
17SNB02504450
17SMB75504600
17SLC96003150
17SMB99502950
17SLC79502700
17SLC66003150
17SLC64504200
17SMC09500750
17SLC82503600
17SLC81003450
17SLB72009550
17SLC75000150
17SLC57002100
17SLC67500750
17SMB87505050
17SLB70509400
17SNB07004450
17SMB75504300
17SNB01003250
17SLC88503900
17SMC05004500
17SLB78009850
17SMC14003150
17SLC73502250
17SMB80004300
17SLC82503150
17SLC72003600
17SMC06507950
17SMC06508400
17SMC08003900
17SLC84002400
17SLC99009600
17SMC14004950
17SLC72002100
17SLC67502550
17SMB86004900
17SLB72000000
17SLC75002850
17SMB77002950
17SLC99003600
17SMC05008550
17SMB90503700
17SLC82501200
17SLC96003300
17SLC69003750
17SLC69004050
17SMC11004950
17SLC60005400
17SLC63001800
17SMB86005200
17SLC81001650
17SMC08004200
17SLC64501950
17SMB72503700
17SMB87504150
17SMC08002850
17SLC60004500
17SMC00501950
17SNB05503250
17SMC18503150
17SNB07003100
17SMC02007200
17SLC88502250
17SMC18504050
17SMC05006300
17SLC79500300
17SLC82502850
17SLC70504950
17SLC61501650
17SMB89002800
17SMB69502950
17SLC87001800
17SLC67504650
17SLC85501050
17SLC90003000
17SMC08006750
17SLC81001050
17SMB74003700
17SLC63002400
17SMB92005650
17SMB71002800
17SMB86003700
17SLC64502700
17SLC73501650
17SMC02000450
17SMC03507650
17SLC99002250
17SLC91501350
17SLC69003300
17SMB92003700
17SMB98004600
17SLC70501200
17SMC05008100
17SMB93504150
17SMC15503600
17SMB93505050
17SLC60003000
17SLB72009850
17SMC06502100
17SMB72503550
17SMB68003250
17SMC02001350
17SMB80005050
17SNB02503550
17SMC09503750
17SMB17009250
17SLC90003150
17SMC03507050
17SLC75000750
17SMB68003550
17SNB10004150
17SMC05005850
17SLC70504800
17SMB17009550
17SMC03501800
17SLC88503000
17SLC99003900
17SMB86002500
17SLC72004050
17SMB87503700
17SMC08007350
17SLC97509000
17SMC15504650
17SNB02505050
17SMB90503400
17SLB76500000
17SNB08503700
17SMC12500450
17SLC69003900
17SMB99504900
17SMB77003550
17SMB96504300
17SLC91502550
17SLC76502850
17SMC12503150
17SMB69503700
17SMB87506100
17SMC05009150
17SLC90001200
17SMC14004050
17SLC76501350
17SLC93003900
17SLC76502700
17SLC88501200
17SLC70504650
17SMC17002850
17SLC84003450
17SMC03507500
17SMC00503300
17SLC78003450
17SMB90502500
17SMC08000750
17SLC99003150
17SLC66000600
17SMB93504450
17SMB89004900
17SMC09505250
17SLC76503750
17SLC81000750
17SMC08006000
17SNB10003400
17SMC05002550
17SLC75001200
17SLC93001800
17SLC70500750
17SNB07003700
17SLC97508100
17SLC96003900
17SLC63002850
17SMB14009400
17SMB93503700
17SMC02004500
17SLC75001950
17SMC03502100
17SMC09504350
17SMB11009250
17SMB81502500
17SMC06508550
17SMC18504950
17SLC99009300
17SMB96504600
17SLC99001350
17SLC82504200
17SMB69503100
17SLC96008100
17SMC20004050
17SNB11503250
17SMC02004200
17SLB70509700
17SMC09505100
17SMB78504750
17SMC08007950
17SMB99503700
17SMB11009550
17SMC14006000
