PermitID,Permittee,Mine_Name,Highwall_IDs,Total_Length,Total_Cost_Min,Total_Cost_Mid,Total_Cost_Max,Bond_Amoun,Avail_Bond,Bond_Type,Mine_Statu,Std_Status,Issue_Date,Acres,Anniversar,App_Date,App_No,Mine_Type,Post_SMCRA,Trans_From,Rel_Date,MountainTo,Undergroun,SteepSlope,AugerMinin,NonAOC,Remining,ReminingAc,Layer,.geo,system:index
1101914,A & G COAL CORPORATION,SAWMILL HOLLOW #3 MINE,"[666, 667, 668, 669, 670, 672, 673, 674, 679, 681, 685, 695]",3891.704488,2250528.992,3375793.489,4501057.985,5145000,5145000,P,ACT/NOT PRDCNG,Bonded,1056006000000,2777.92,1624086000000,2003/06/19,1008626,Surface-Contour/Surf-Steep Slop/Surface - Auger/Surface - Auger,1,1101854,,N,Y,Y,Y,N,Y,370.3,CSMO_Permit_Boundaries,,0
1102058,A & G COAL CORPORATION,BLACKWOOD STRIP,"[869, 874, 877, 883]",1605.727806,1607381.809,2411072.714,3214763.618,618000,618000,P,ACT/NOT PRDCNG,Bonded,459154800000,205.2,1563606000000,1984/07/20,1009164,Surface-Contour/Surf-Steep Slop/Surface - Area/RECLAIM ONLY,1,1100583,,N,N,Y,N,N,Y,168.13,CSMO_Permit_Boundaries,"{""type"":""MultiPolygon"",""coordinates"":[[[[-82.70786117043146,36.94173047746512],[-82.70779874983103,36.94170551282815],[-82.70766048552579,36.941709086983316],[-82.70751785641735,36.94171622666826],[-82.70739746140504,36.94178036669375],[-82.70731717049473,36.941826741365475],[-82.7072190919306,36.94186239672129],[-82.70718335209946,36.94191942259712],[-82.70708082644241,36.94204412805386],[-82.70692032612637,36.94220091695645],[-82.70679993005223,36.94233635119014],[-82.70672408535671,36.94240053666579],[-82.7066483229268,36.94243617633114],[-82.70651895014684,36.942482469090145],[-82.70630492041596,36.942553739065936],[-82.70610431325179,36.942625018057356],[-82.70579656621373,36.94274974695179],[-82.70566282716692,36.94283884054598],[-82.70564495684324,36.9428745311795],[-82.70570293243834,36.94288160353714],[-82.70585454167912,36.94289231207347],[-82.70597938640488,36.942867358887],[-82.70613107737822,36.942824641737644],[-82.70641642348438,36.94276044892688],[-82.70645208136932,36.94276043869758],[-82.70655469032843,36.942785427297785],[-82.70667508683835,36.942796092020174],[-82.70671963843381,36.94277117763816],[-82.70680882388719,36.942706996945695],[-82.70693811376348,36.94265710970347],[-82.70698274753612,36.94261074639843],[-82.70707193264315,36.942528782269676],[-82.7072190919306,36.942439695681095],[-82.70739293217673,36.94235061740818],[-82.7076025116057,36.94225794385935],[-82.70770956568074,36.94221517217164],[-82.70782106643752,36.94216883969613],[-82.70785227673464,36.942140331005334],[-82.70785672358319,36.94207616081129],[-82.70785672358319,36.941969298629154],[-82.70784782988581,36.941844514277925],[-82.70786117043146,36.94173047746512]]],[[[-82.71182080824971,36.951797917496755],[-82.71146409212568,36.95150569760364],[-82.71133481088744,36.95157695282245],[-82.71031809180894,36.95137744993184],[-82.70922568026828,36.95116366147235],[-82.70939062187058,36.950764508654956],[-82.70946201683797,36.95050438191817],[-82.70954666959686,36.950165869067774],[-82.70978300504665,36.949912858743055],[-82.70983653038242,36.949706116349674],[-82.71002386872453,36.949524399301666],[-82.710121943228,36.94938189426538],[-82.7106882363033,36.94855151429961],[-82.71069268296569,36.94854085752128],[-82.71066147397721,36.948505252518025],[-82.71034938330165,36.948401897404004],[-82.71021557089605,36.94835908995959],[-82.70999257708147,36.948647756256314],[-82.70928365279933,36.94839121652595],[-82.70807964208005,36.947168819060195],[-82.70764269807832,36.947133232036656],[-82.70735727478696,36.94710826330068],[-82.70675529615917,36.947136754654615],[-82.70644763442859,36.94730430422978],[-82.70581888347971,36.947528783500196],[-82.70538192489816,36.947674919986056],[-82.70494941053829,36.94779963072218],[-82.7047086111721,36.94787087589036],[-82.70440538722364,36.947917236973595],[-82.7040085258018,36.947938588317776],[-82.70349126010309,36.947956447692846],[-82.70305873367641,36.947992078560944],[-82.70270197141622,36.948052597004384],[-82.70234973684381,36.94815238167321],[-82.70215348283814,36.94820588792588],[-82.70188599010167,36.94823437469887],[-82.7017076061199,36.94824150777016],[-82.70133304764427,36.94820590171359],[-82.70091384935863,36.948116813377034],[-82.70037432334902,36.94792790418952],[-82.69996409622662,36.94772476300723],[-82.69957173855158,36.94747174032443],[-82.69934426230212,36.94722584518437],[-82.69921495793885,36.94698713283013],[-82.69915252937454,36.94671623778387],[-82.6990989955995,36.94641334345244],[-82.69911242022705,36.94612827235437],[-82.6991035253821,36.94592869732311],[-82.69900535257132,36.94581106909506],[-82.69874674230546,36.94562222630538],[-82.69857732733855,36.945543770499235],[-82.69849257851617,36.94550812898684],[-82.69847034119827,36.94544762260206],[-82.69851045072562,36.94507691099628],[-82.69859066970912,36.94482033550154],[-82.698719975263,36.94452811581081],[-82.69883593825062,36.9443463358097],[-82.69906778127114,36.94413971117745],[-82.69925061961271,36.94396147437115],[-82.6993933484799,36.94372268965921],[-82.69958508072644,36.94330933798679],[-82.69969206510768,36.9431275721475],[-82.69983479304553,36.942963585525106],[-82.70008005708627,36.94280680510825],[-82.70043675078826,36.94256804755067],[-82.70077565336346,36.9423933700219],[-82.7011635567832,36.942250827297165],[-82.70145790069945,36.94216525677532],[-82.70169871161544,36.94208691496654],[-82.70188599010167,36.941912285466096],[-82.70196175785587,36.94176260912458],[-82.70209558656259,36.941391930671365],[-82.70225165108994,36.94097848598739],[-82.70230065280673,36.94084306793017],[-82.70220701420114,36.94082172700979],[-82.70194841614878,36.9415237557223],[-82.70182801124128,36.941794678721],[-82.7017031588678,36.941933667297285],[-82.70157385900382,36.94202629283601],[-82.7014222401867,36.94209405184918],[-82.7009985951543,36.942233010108865],[-82.70071767355334,36.942315000213576],[-82.70048583617503,36.942429049607945],[-82.7001602742126,36.94264288613054],[-82.69977681243074,36.9428994910109],[-82.6996251895943,36.943027772767444],[-82.69954052444088,36.94312754579307],[-82.69936213428709,36.94349106361359],[-82.69925959679787,36.94370132544715],[-82.69910797280473,36.94394723026298],[-82.69894745360705,36.94410400064859],[-82.69876461444792,36.94428582556995],[-82.6986397564325,36.94447464421891],[-82.69851934564839,36.94475974388857],[-82.69846136390862,36.94489875944366],[-82.69841235941662,36.945087676887475],[-82.69830529065538,36.94593935758873],[-82.698211646531,36.94641688652594],[-82.69818043179413,36.94676260781074],[-82.6982295188145,36.947161721244015],[-82.69832761038803,36.94752167878963],[-82.69842570181963,36.94777820812488],[-82.69843014928672,36.94796355639675],[-82.69837216747068,36.9481987321405],[-82.69826518100669,36.94850519719503],[-82.69819830408585,36.948704750287256],[-82.6981626418585,36.94893640334499],[-82.69814921704288,36.94923932569476],[-82.69815819437386,36.94954574642149],[-82.69813587458546,36.94978808734064],[-82.69806010255525,36.94994842773577],[-82.69792181838186,36.95008746494453],[-82.69769441895819,36.950251357596166],[-82.69733326328986,36.95046875868654],[-82.69711920455254,36.950657613118366],[-82.6969987910682,36.95084644092009],[-82.69690069757236,36.95118141613498],[-82.69656177562776,36.952061648355176],[-82.69657964834612,36.952389484125455],[-82.6965840959343,36.95255336977603],[-82.69653509008558,36.95267807709203],[-82.69642801836012,36.95277074422994],[-82.69633881924746,36.95294533824731],[-82.69629426082868,36.953258886245884],[-82.69620061392705,36.953472761674384],[-82.69611586213415,36.953665162905736],[-82.69606685594707,36.95383619383918],[-82.69602221498616,36.95401434411366],[-82.69591077718246,36.954253057242816],[-82.69581712975128,36.95451676165133],[-82.69577701863082,36.954677164541714],[-82.69573690748666,36.9548161171611],[-82.69579933919564,36.95486245357924],[-82.69591077718246,36.954930158267395],[-82.69594199296412,36.955044141612795],[-82.69597765635936,36.95516883809675],[-82.69595986584584,36.95524016621275],[-82.69585279321218,36.955325651947184],[-82.69573237747915,36.95540044730113],[-82.6955808279627,36.95584946864246],[-82.69552284371031,36.95625213391832],[-82.69553618668188,36.95673316099633],[-82.69562983450099,36.95705022790607],[-82.69621395676526,36.95737099040997],[-82.69685613952278,36.957445763888195],[-82.69741348366607,36.95746001594067],[-82.69776574388666,36.957481376440825],[-82.69826962848431,36.95744576488137],[-82.69865754624293,36.957388740444436],[-82.69918374366388,36.95734601639559],[-82.69951375771181,36.957385168035835],[-82.69982589829534,36.957374529719104],[-82.70146234796763,36.95704314805949],[-82.70196620509098,36.95685068411412],[-82.70244782245575,36.9566760964604],[-82.7032325845959,36.9564266897702],[-82.703883677445,36.956255668948835],[-82.7044276225946,36.95620936213761],[-82.70523031459996,36.956266395783366],[-82.7061934995151,36.95646231761511],[-82.7064832922971,36.95579243699293],[-82.70576090798383,36.95560716509966],[-82.70564495684324,36.955429005731865],[-82.70571635575797,36.95535420251098],[-82.70589028221117,36.95511899667062],[-82.70609533697316,36.954880239294205],[-82.70642087042718,36.95457026477457],[-82.70653682023999,36.95449183761703],[-82.7067464023172,36.95441704664299],[-82.70712093087452,36.954416992209694],[-82.7075757480605,36.954381337029616],[-82.70772290625362,36.95434927739248],[-82.70780764353486,36.95426738006183],[-82.7077452228851,36.95406420843642],[-82.70758917100912,36.95389320596991],[-82.70711203708053,36.953679381164605],[-82.70650560933687,36.95339790148007],[-82.70596159851604,36.95297385285825],[-82.70663934672024,36.952774265649275],[-82.70729040683683,36.952678085073565],[-82.70802166851864,36.952724426495294],[-82.7081643789151,36.952407275482216],[-82.70790572124699,36.95235736355426],[-82.70773632917307,36.952375171008384],[-82.70757130119351,36.95248924562826],[-82.70731272361077,36.952599689139625],[-82.70659479507198,36.95271019169669],[-82.70595715154312,36.952913305232265],[-82.70593928129706,36.952813516483175],[-82.70593483432268,36.95272801074373],[-82.70595270456988,36.95264958654877],[-82.70597049246105,36.952599703973576],[-82.70603291474585,36.95253551940014],[-82.70609978393703,36.95247854096048],[-82.7063717893387,36.95229323570683],[-82.70733495802769,36.951837139054824],[-82.70846313923323,36.951683905441485],[-82.70932820267939,36.951633979792206],[-82.70977855832453,36.95168743229198],[-82.71025567347243,36.95179432043727],[-82.7107506542412,36.95186560083619],[-82.7114106504208,36.95187630271491],[-82.71155780028297,36.951990316338545],[-82.71182080824971,36.951797917496755]],[[-82.7048379050558,36.95557511492371],[-82.70480224632142,36.95571401835309],[-82.70472639938983,36.955984857992696],[-82.70459710529336,36.956120285288485],[-82.7054399007183,36.95620930802497],[-82.70555585220977,36.95578173252572],[-82.70562716886663,36.95564991515463],[-82.70568959146773,36.955621374970605],[-82.70527042012738,36.95497998930691],[-82.7048379050558,36.95557511492371]],[[-82.707544537636,36.95393238434829],[-82.70708082644241,36.953725746472536],[-82.70646550454055,36.95344062057567],[-82.70589028221117,36.95299165237105],[-82.70568959146773,36.95305940511584],[-82.70585907101024,36.95331589787224],[-82.70614441826191,36.95357959583909],[-82.70642087042718,36.9538326318956],[-82.7063361314115,36.95405709658252],[-82.70598391572766,36.95423526227543],[-82.7053060786154,36.95491228571224],[-82.70560929853356,36.955375512299156],[-82.70566282716692,36.95532212044777],[-82.70583230677637,36.955090474438556],[-82.70604189103274,36.95484816229978],[-82.7063717893387,36.95453103422026],[-82.70650116239965,36.95444552108085],[-82.70673297920162,36.95436353337643],[-82.70711648397767,36.95436003436959],[-82.70756240745864,36.95432791040208],[-82.70768724903752,36.954302961096154],[-82.70773188231661,36.95425668710251],[-82.70768280217784,36.95408916200282],[-82.707544537636,36.95393238434829]],[[-82.70927467694194,36.95126699674549],[-82.70887339725857,36.95117430853185],[-82.70772290625362,36.951341755336095],[-82.70708527334159,36.951569839543936],[-82.70665721678165,36.951769370740635],[-82.70623360447243,36.952011748670046],[-82.70574312003765,36.95225050126204],[-82.70556029920905,36.95246787861222],[-82.70556474620803,36.952809897294145],[-82.70566282716692,36.95300947478951],[-82.70585454167912,36.95294532972534],[-82.70582777744345,36.95279923787013],[-82.70582333046173,36.95271732085354],[-82.70584564771889,36.952635336707985],[-82.70585907101024,36.95258543045001],[-82.70592149339771,36.952521327501685],[-82.70598836269885,36.95246426756744],[-82.7061756293314,36.95230034156493],[-82.70670629766337,36.9520188719953],[-82.70729485372226,36.9517587381335],[-82.70843637602803,36.95161260507971],[-82.70932375592743,36.95157343091375],[-82.70974290219043,36.9516090604654],[-82.71040735487098,36.95174450798121],[-82.71061692497403,36.95178014250218],[-82.7113749128011,36.951822884886],[-82.7112010004287,36.95165535181636],[-82.70927467694194,36.95126699674549]],[[-82.70095848709899,36.948227227757556],[-82.70041443174996,36.948059736966854],[-82.7001602742126,36.94796709832757],[-82.69973670365256,36.947721210015466],[-82.6994646716212,36.94753586989783],[-82.69928628126782,36.947375541785235],[-82.69915697679397,36.94716170791077],[-82.69904109671519,36.946898046029524],[-82.69899201028238,36.946513123943966],[-82.69900988236019,36.946028484023984],[-82.69895634847249,36.94591441890804],[-82.6987779567816,36.94577545799213],[-82.69847478866244,36.945604427584136],[-82.69845246897825,36.945636497131616],[-82.69843014928672,36.94576832548869],[-82.69841235941662,36.94599284974266],[-82.69834548264096,36.94625301536106],[-82.69829639570455,36.94661647966214],[-82.6983142679657,36.94694075119616],[-82.69835882505714,36.94719023527981],[-82.69845691644359,36.9475466036922],[-82.69851045072562,36.94767135181917],[-82.69853268803035,36.94780673465374],[-82.69853268803035,36.94791725737247],[-82.69851489818716,36.94800278598952],[-82.69848368358988,36.94814531869455],[-82.69840791194837,36.94836977410151],[-82.69835437758536,36.94851949660457],[-82.69826962848431,36.94879029829439],[-82.69825628605057,36.94893286906234],[-82.69825183857209,36.94908610114723],[-82.69826073352878,36.9493070374698],[-82.69826073352878,36.949495860068595],[-82.69825183857209,36.94967410222422],[-82.69822062385371,36.949788083936475],[-82.69817598431065,36.94991641004398],[-82.6981135547897,36.95001264645798],[-82.69803778273456,36.95009811056906],[-82.69794413824071,36.95018010898656],[-82.69775684886505,36.950297695452285],[-82.69754723898988,36.95042597872016],[-82.69731983831004,36.95058636237588],[-82.69719942518198,36.95071458918883],[-82.69714152467559,36.95079658440582],[-82.69709688442212,36.95087858022088],[-82.69705232650145,36.95104605891679],[-82.69692301776735,36.951445177034515],[-82.6967981563608,36.95176585917715],[-82.69665986961385,36.95205447495809],[-82.69663763169493,36.952175611351166],[-82.69671340531467,36.95247495798968],[-82.69666439955941,36.952674538570754],[-82.6965528804482,36.95278144986016],[-82.69646368149976,36.95293818219972],[-82.69643246595824,36.95306651251727],[-82.69634334921446,36.9533551321318],[-82.6961872710862,36.953732850279415],[-82.69613818258745,36.95392883325583],[-82.69606240832498,36.954164033684435],[-82.69591522481451,36.95450249392674],[-82.69585279321218,36.9547519710091],[-82.6960267449743,36.954880208274325],[-82.69606685594707,36.95504057519397],[-82.69614707782141,36.955425412516306],[-82.6965261125397,36.955211661958906],[-82.69749823383722,36.95463796659489],[-82.69769441895819,36.9544918197807],[-82.69786828363506,36.95430294763862],[-82.69798424807934,36.954117687626024],[-82.6980867874973,36.95390387021926],[-82.69814921704288,36.95351190241063],[-82.69823841377412,36.952980969316705],[-82.69837669730184,36.95256764746042],[-82.69851934564839,36.952339573553594],[-82.69879138147273,36.952136427527236],[-82.69923727737203,36.9517801223454],[-82.69953154729292,36.951466518670834],[-82.69976791767294,36.95113156864769],[-82.69995964886016,36.95080724569886],[-82.70024502095036,36.95045091920644],[-82.70073109786038,36.949966323088276],[-82.70094959249626,36.94980946062852],[-82.70103870318589,36.94967767014237],[-82.70107444625769,36.94947807766988],[-82.70112789611561,36.94922149958241],[-82.70129293978687,36.949039730869416],[-82.70139547420062,36.948882989705034],[-82.70145790069945,36.9486085275824],[-82.70167194573851,36.94831990150019],[-82.70159164804433,36.94831993678757],[-82.70095848709899,36.948227227757556]]]]}",8
1502057,A & G COAL CORPORATION,STRAIGHT FORK SURFACE MINE,"[816, 824, 831, 840, 849, 852]",704.2004709,349949.228,524923.842,699898.456,4698000,4698000,P,ACT/NOT PRDCNG,Bonded,991638000000,1792.04,1622790000000,2001/06/04,1009762,Surface-Contour/Surface - Area/Surface - Auger/AF-Refuse Disp/RECLAIM ONLY,1,1501778,,N,Y,Y,Y,N,Y,373,CSMO_Permit_Boundaries,,0000000000000000001b
1101905,A & G COAL CORPORATION,LOONEY RIDGE SURFACE MINE #1,"[675, 683, 686]",1054.783554,1060931.928,1591397.893,2121863.857,1559400,1559400,P,ACT/NOT PRDCNG,Bonded,1081148400000,1233.47,1554447600000,2004/04/05,1009043,RECLAIM ONLY/Surface - Auger/Surface - Area/Surface-Contour/Undergrd. - R P,1,,,N,Y,Y,Y,N,Y,429.39,CSMO_Permit_Boundaries,,24
1102054,A & G COAL CORPORATION,MEG-LYNN MILL BRANCH MINE,"[809, 810]",176.6147882,115315.3071,172972.9606,230630.6141,1106200,1106200,P,ACT/NOT PRDCNG,Bonded,441619200000,1279.73,1546156800000,1983/12/30,1009158,Surface - Auger/RECLAIM ONLY/Surface-Contour,1,1101804,,N,Y,Y,Y,N,Y,105.3,CSMO_Permit_Boundaries,,46
1102003,A & G COAL CORPORATION,POSSUM TROT SURFACE MINE,"[790, 792]",405.5118827,187717.5251,281576.2876,375435.0501,543000,543000,P,ACT/NOT PRDCNG,Bonded,1190358000000,387.47,1537513200000,2007/09/21,1008330,RECLAIM ONLY/Surface - Area/Surface - Auger/Surface-Contour/Undergrd. - R P,1,,,N,Y,Y,Y,N,Y,136.1,CSMO_Permit_Boundaries,,50
